nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_W_score,original_decile,W_expanded_decile,GB_IMD_W_rank,GB_IMD_W_pop_decile,GB_IMD_W_pop_quintile
E,E01028689,9.66,16.0,9.700000000000001,15.786970871222422,8,6,27152.0,7,4
E,E01021524,11.206,12.1,7.3,15.785302228040695,7,6,27153.0,7,4
E,E01022463,11.705,11.1,6.9,15.78445889732641,7,6,27154.0,7,4
E,E01021125,13.824,9.9,9.6,15.783233113466814,7,6,27155.0,7,4
E,E01034439,13.627,9.700000000000001,8.9,15.782668916822423,7,6,27156.0,7,4
E,E01027586,13.181,8.200000000000001,5.800000000000001,15.782241263344456,7,6,27157.0,7,4
E,E01033956,8.661,16.400000000000002,8.200000000000001,15.781177757434532,8,6,27158.0,7,4
S,S01010035,17.891250593389465,6.0,5.0,15.77958865064616,5,6,27159.0,7,4
E,E01032308,9.477,14.799999999999999,7.6,15.778197964330303,8,6,27160.0,7,4
E,E01029622,11.74,13.600000000000001,10.6,15.777577561711823,7,6,27161.0,7,4
E,E01034338,11.18,14.2,10.299999999999999,15.775496590128734,7,6,27162.0,7,4
E,E01032079,11.382,13.700000000000001,10.0,15.77540787523086,7,6,27163.0,7,4
E,E01005409,12.324,9.5,5.8999999999999995,15.77532448717096,7,6,27164.0,7,4
E,E01003817,10.999,13.700000000000001,9.2,15.774863013667186,8,6,27165.0,7,4
E,E01035603,8.676,16.3,8.1,15.774448468797935,8,6,27166.0,7,4
E,E01027622,13.439,7.3999999999999995,5.2,15.773729055075545,7,6,27167.0,7,4
S,S01012567,23.300123871352188,15.0,13.0,15.77066102533094,4,6,27168.0,7,4
E,E01032947,8.767,15.4,7.000000000000001,15.76909468103042,8,6,27169.0,7,4
E,E01015913,10.866,13.4,8.5,15.768840810545843,8,6,27170.0,7,4
E,E01007521,10.876,14.7,10.4,15.768764787056845,8,6,27171.0,7,4
E,E01016313,9.919,13.8,7.1,15.767527444155448,8,6,27172.0,7,4
E,E01028170,10.237,15.0,9.5,15.767280336575146,8,6,27173.0,7,4
E,E01030666,11.014,10.9,5.2,15.766903925435049,8,6,27174.0,7,4
E,E01032881,10.841,12.6,7.3,15.764465281857785,8,6,27175.0,7,4
E,E01027560,12.334,10.299999999999999,7.1,15.763657689669802,7,6,27176.0,7,4
E,E01015526,10.46,14.6,9.4,15.761288843109533,8,6,27177.0,7,4
E,E01014821,11.011,12.9,8.1,15.758924906187403,8,6,27178.0,7,4
E,E01031944,12.429,9.6,6.3,15.756991435145922,7,6,27179.0,7,4
E,E01018827,12.486,10.0,7.000000000000001,15.755637783792839,7,6,27180.0,7,4
E,E01010997,11.085,13.200000000000001,8.7,15.752980943022948,8,6,27181.0,7,4
E,E01013324,14.89,8.799999999999999,10.299999999999999,15.752414297177616,6,6,27182.0,7,4
E,E01035453,11.253,12.4,7.9,15.750482077735649,7,6,27183.0,7,4
E,E01034807,12.729,12.2,10.7,15.749494243349233,7,6,27184.0,7,4
E,E01031020,11.086,12.5,7.7,15.748050077830225,8,6,27185.0,7,4
E,E01031527,12.264,11.899999999999999,9.3,15.746337437649094,7,6,27186.0,7,4
E,E01026810,10.254,13.700000000000001,7.7,15.74509889714627,8,6,27187.0,7,4
E,E01024515,10.757,13.8,8.9,15.74335303287413,8,6,27188.0,7,4
S,S01011822,21.41902757792128,13.0,10.0,15.740541238897443,4,6,27189.0,7,4
E,E01022073,9.755,14.000000000000002,7.1,15.739941874255225,8,6,27190.0,7,4
E,E01013026,11.885,10.5,6.5,15.738069822525198,7,6,27191.0,7,4
E,E01033070,13.565,6.2,3.8,15.737492517272091,7,6,27192.0,7,4
E,E01019977,11.474,13.100000000000001,9.4,15.737171120236496,7,6,27193.0,7,4
S,S01011036,21.702836466431844,11.0,11.0,15.736107182339094,4,6,27194.0,7,4
E,E01003232,11.25,11.899999999999999,7.199999999999999,15.735682838485639,7,6,27195.0,7,4
E,E01015550,11.953,12.4,9.4,15.732119215688908,7,6,27196.0,7,4
S,S01009027,19.01651001992149,11.0,6.0,15.731254432169248,5,6,27197.0,7,4
E,E01004703,11.712,9.700000000000001,5.0,15.728810958945576,7,6,27198.0,7,4
S,S01011105,22.483157935602502,13.0,12.0,15.728170222567783,4,6,27199.0,7,4
E,E01001580,10.79,12.0,6.4,15.72669263403492,8,6,27200.0,7,4
E,E01016611,9.098,13.200000000000001,4.6,15.724387119554775,8,6,27201.0,7,4
S,S01013199,20.869486605265536,13.0,9.0,15.72267768146296,4,6,27202.0,7,4
E,E01020446,13.076,10.0,8.3,15.721898496475418,7,6,27203.0,7,4
E,E01005401,10.466,13.5,7.9,15.721752610735074,8,6,27204.0,7,4
E,E01003659,9.461,14.399999999999999,7.1,15.721133340483666,8,6,27205.0,7,4
E,E01025886,10.566,13.700000000000001,8.4,15.720843731472781,8,6,27206.0,7,4
E,E01032317,10.919,13.600000000000001,9.0,15.717665975890666,8,6,27207.0,7,4
E,E01032571,12.375,9.9,6.7,15.716420255283731,7,6,27208.0,7,4
E,E01028829,12.133,12.6,10.100000000000001,15.714502109318849,7,6,27209.0,7,4
E,E01000437,10.517,13.0,7.3,15.71357209570779,8,6,27210.0,7,4
S,S01011650,23.383315903583643,16.0,13.0,15.713451648780014,4,6,27211.0,7,4
S,S01009672,22.47176237427822,13.0,12.0,15.712488382605162,4,6,27212.0,7,4
E,E01017231,10.659,11.200000000000001,5.0,15.711218633726652,8,6,27213.0,7,4
S,S01007337,23.093054511616923,18.0,12.0,15.709006184296953,4,6,27214.0,7,4
E,E01031293,9.656,14.099999999999998,7.1,15.707967786290661,8,6,27215.0,7,4
E,E01014745,11.89,13.700000000000001,11.200000000000001,15.705104188137515,7,6,27216.0,7,4
E,E01019553,11.616,12.5,8.9,15.701275135814392,7,6,27217.0,7,4
E,E01022071,13.206,6.6000000000000005,3.6999999999999997,15.70030088673905,7,6,27218.0,7,4
E,E01002294,10.717,12.9,7.6,15.700163563171039,8,6,27219.0,7,4
W,W01001291,15.7,16.0,9.0,15.7,6,6,27223.5,7,4
W,W01001431,15.7,12.0,10.0,15.7,6,6,27223.5,7,4
W,W01001511,15.7,14.0,9.0,15.7,6,6,27223.5,7,4
W,W01000664,15.7,10.0,10.0,15.7,6,6,27223.5,7,4
W,W01000544,15.7,16.0,8.0,15.7,6,6,27223.5,7,4
W,W01000107,15.7,12.0,7.0,15.7,6,6,27223.5,7,4
W,W01000108,15.7,15.0,9.0,15.7,6,6,27223.5,7,4
W,W01000553,15.7,11.0,6.0,15.7,6,6,27223.5,7,4
E,E01022110,9.494,14.6,7.5,15.699702387634655,8,6,27228.0,7,4
E,E01012200,9.901,14.7,8.5,15.697552935868439,8,6,27229.0,7,4
S,S01010810,18.617712613577588,8.0,6.0,15.697533774663093,5,6,27230.0,7,4
E,E01031897,9.747,14.299999999999999,7.6,15.697433511314834,8,6,27231.0,7,4
E,E01024536,13.876,9.5,9.3,15.696626401561044,7,6,27232.0,7,4
E,E01004486,9.894,13.600000000000001,6.9,15.695247004188454,8,6,27233.0,7,4
E,E01032974,11.547,11.0,6.6000000000000005,15.694975413424423,7,6,27234.0,7,4
E,E01010939,12.704,10.5,8.3,15.693575131404204,7,6,27235.0,7,4
E,E01025765,10.623,14.2,9.3,15.691128044887053,8,6,27236.0,7,4
S,S01013069,19.145185321681737,8.0,7.0,15.685028403081903,5,6,27237.0,7,4
E,E01020243,12.481,9.700000000000001,6.7,15.681975497252315,7,6,27238.0,7,4
E,E01017023,11.968,12.1,9.1,15.679846697400674,7,6,27239.0,7,4
E,E01031198,12.777,8.3,5.3,15.679741459824772,7,6,27240.0,7,4
E,E01003677,9.878,14.499999999999998,8.200000000000001,15.67854512278513,8,6,27241.0,7,4
E,E01021763,10.239,13.700000000000001,7.8,15.677922920898599,8,6,27242.0,7,4
E,E01000413,11.047,11.700000000000001,6.6000000000000005,15.677568061307102,8,6,27243.0,7,4
E,E01003852,9.978,12.9,6.1,15.676816377125814,8,6,27244.0,7,4
E,E01015826,10.886,13.8,9.3,15.676782437867562,8,6,27245.0,7,4
E,E01021514,11.539,12.3,8.5,15.675648598508365,7,6,27246.0,7,4
E,E01025654,10.118,13.8,7.7,15.673553737914977,8,6,27247.0,7,4
E,E01004130,9.645,14.000000000000002,7.000000000000001,15.673431798926087,8,6,27248.0,7,4
E,E01034448,10.145,12.1,5.3,15.6732480234259,8,6,27249.0,7,4
E,E01027267,9.876,12.9,5.8999999999999995,15.669995859156051,8,6,27250.0,7,4
E,E01027087,9.609,15.5,9.1,15.669702538108458,8,6,27251.0,7,4
S,S01012649,22.02826347822158,14.0,11.0,15.668860212832342,4,6,27252.0,7,4
S,S01011406,21.65304939983581,11.0,11.0,15.66759341734327,4,6,27253.0,7,4
E,E01033569,10.105,14.499999999999998,8.7,15.665650742156327,8,6,27254.0,7,4
E,E01010136,8.191,15.4,6.0,15.664405855949067,9,6,27255.0,7,4
E,E01016758,9.529,14.499999999999998,7.5,15.663229217191885,8,6,27256.0,7,4
E,E01032415,11.315,10.6,5.6000000000000005,15.662569542745345,7,6,27257.0,7,4
E,E01022355,10.745,13.5,8.6,15.662204327445304,8,6,27258.0,7,4
E,E01011930,11.526,11.4,7.199999999999999,15.661335315945863,7,6,27259.0,7,4
E,E01028483,13.088,7.199999999999999,4.3999999999999995,15.65959729294698,7,6,27260.0,7,4
E,E01021032,12.464,10.8,8.3,15.658613707029556,7,6,27261.0,7,4
E,E01010138,10.943,13.0,8.3,15.657837658896973,8,6,27262.0,7,4
E,E01017980,10.544,12.4,6.6000000000000005,15.656952243951944,8,6,27263.0,7,4
E,E01007551,12.993,11.0,9.700000000000001,15.656312506252739,7,6,27264.0,7,4
E,E01035201,12.015,12.0,9.1,15.656207387909282,7,6,27265.0,7,4
E,E01022685,10.611,13.200000000000001,7.9,15.65511263591135,8,6,27266.0,7,4
E,E01010379,12.242,10.7,7.7,15.654083914895617,7,6,27267.0,7,4
E,E01034497,12.427,12.3,10.4,15.65381495779931,7,6,27268.0,7,4
E,E01033617,14.3,3.5000000000000004,1.6,15.653064649954405,6,6,27269.0,7,4
S,S01012461,20.943387558958577,14.0,9.0,15.652682519063198,4,6,27270.0,7,4
E,E01009896,9.125,15.9,8.7,15.652225806173982,8,6,27271.0,7,4
S,S01009071,20.156759043986163,12.0,8.0,15.6519401272795,5,6,27272.0,7,4
E,E01030574,9.986,13.200000000000001,6.6000000000000005,15.651419828787262,8,6,27273.0,7,4
E,E01022074,8.56,16.3,8.1,15.650387812934653,8,6,27274.0,7,4
E,E01030591,11.0,11.799999999999999,6.7,15.650073720740036,8,6,27275.0,7,4
E,E01002582,10.736,11.899999999999999,6.3,15.646168644927926,8,6,27276.0,7,4
E,E01032600,10.188,13.8,7.9,15.646150626681072,8,6,27277.0,7,4
E,E01032466,12.536,12.2,10.5,15.64535027983155,7,6,27278.0,7,4
E,E01018381,10.819,14.2,9.8,15.645079523467194,8,6,27279.0,7,4
E,E01012496,9.314,15.2,8.1,15.643824162318946,8,6,27280.0,7,4
E,E01019754,13.847,8.5,7.9,15.642429689570893,7,6,27281.0,7,4
E,E01025981,9.424,14.899999999999999,7.9,15.642019393170628,8,6,27282.0,7,4
E,E01007334,12.958,11.1,9.8,15.641652026637052,7,6,27283.0,7,4
E,E01031259,8.051,16.400000000000002,7.199999999999999,15.640126326324284,9,6,27284.0,7,4
E,E01006149,11.806,12.9,10.0,15.637628843105198,7,6,27285.0,7,4
S,S01009086,20.1460851709736,12.0,8.0,15.637251428443077,5,6,27286.0,7,4
E,E01019408,10.651,13.600000000000001,8.6,15.635577681543815,8,6,27287.0,7,4
E,E01030509,9.545,15.2,8.6,15.635207735340597,8,6,27288.0,7,4
E,E01009535,10.032,14.7,8.9,15.6331213176871,8,6,27289.0,7,4
E,E01033095,10.239,14.399999999999999,8.9,15.632789624445476,8,6,27290.0,7,4
E,E01014599,11.483,11.700000000000001,7.6,15.632528508622432,7,6,27291.0,7,4
E,E01028925,14.294,8.6,9.0,15.631926124250796,6,6,27292.0,7,4
